"Año","Zona","Ámbito geográfico","Sexo","Nacionalidad","Total Inmigraciones","Total Emigraciones","Saldo Migratorio"
"2021","-","La Marina Alta","Mujeres","Españoles","3.985","3.715","270"
"2021","-","La Marina Alta","Mujeres","Extranjeros","5.355","2.953","2.402"
"2021","-","Zona Costa","Totales","Total","12.304","9.125","3.179"
"2021","-","Zona Costa","Totales","Españoles","4.454","4.485","-31"
"2021","-","Zona Costa","Totales","Extranjeros","7.850","4.640","3.210"
"2021","-","Zona Costa","Hombres","Total","6.217","4.626","1.591"
"2021","-","Zona Costa","Hombres","Españoles","2.206","2.201","5"
"2021","-","Zona Costa","Hombres","Extranjeros","4.011","2.425","1.586"
"2021","-","Zona Costa","Mujeres","Total","6.087","4.499","1.588"
"2021","-","Zona Costa","Mujeres","Españoles","2.248","2.284","-36"
"2021","-","Zona Costa","Mujeres","Extranjeros","3.839","2.215","1.624"
"2021","-","Zona Intermedia","Totales","Total","4.802","3.251","1.551"
"2021","-","Zona Intermedia","Totales","Españoles","2.508","2.146","362"
"2021","-","Zona Intermedia","Totales","Extranjeros","2.294","1.105","1.189"
"2021","-","Zona Intermedia","Hombres","Total","2.448","1.663","785"
"2021","-","Zona Intermedia","Hombres","Españoles","1.258","1.098","160"
"2021","-","Zona Intermedia","Hombres","Extranjeros","1.190","565","625"
"2021","-","Zona Intermedia","Mujeres","Total","2.354","1.588","766"
"2021","-","Zona Intermedia","Mujeres","Españoles","1.250","1.048","202"
"2021","-","Zona Intermedia","Mujeres","Extranjeros","1.104","540","564"
"2021","-","Zona Interior","Totales","Total","1.737","1.131","606"
"2021","-","Zona Interior","Totales","Españoles","931","718","213"
"2021","-","Zona Interior","Totales","Extranjeros","806","413","393"
"2021","-","Zona Interior","Hombres","Total","838","550","288"
"2021","-","Zona Interior","Hombres","Españoles","444","335","109"
"2021","-","Zona Interior","Hombres","Extranjeros","394","215","179"
"2021","-","Zona Interior","Mujeres","Total","899","581","318"
"2021","-","Zona Interior","Mujeres","Españoles","487","383","104"
"2021","-","Zona Interior","Mujeres","Extranjeros","412","198","214"
"2021","Zona Interior","l'Atzúbia","Totales","Total","72","59","13"
"2021","Zona Interior","l'Atzúbia","Totales","Españoles","30","22","8"
"2021","Zona Interior","l'Atzúbia","Totales","Extranjeros","42","37","5"
"2021","Zona Interior","l'Atzúbia","Hombres","Total","38","32","6"
"2021","Zona Interior","l'Atzúbia","Hombres","Españoles","16","13","3"
"2021","Zona Interior","l'Atzúbia","Hombres","Extranjeros","22","19","3"
"2021","Zona Interior","l'Atzúbia","Mujeres","Total","34","27","7"
"2021","Zona Interior","l'Atzúbia","Mujeres","Españoles","14","9","5"
"2021","Zona Interior","l'Atzúbia","Mujeres","Extranjeros","20","18","2"
"2021","Zona Interior","Alcalalí","Totales","Total","133","133","0"
"2021","Zona Interior","Alcalalí","Totales","Españoles","81","68","13"
"2021","Zona Interior","Alcalalí","Totales","Extranjeros","52","65","-13"
"2021","Zona Interior","Alcalalí","Hombres","Total","65","69","-4"
"2021","Zona Interior","Alcalalí","Hombres","Españoles","43","32","11"
"2021","Zona Interior","Alcalalí","Hombres","Extranjeros","22","37","-15"
"2021","Zona Interior","Alcalalí","Mujeres","Total","68","64","4"
"2021","Zona Interior","Alcalalí","Mujeres","Españoles","38","36","2"
"2021","Zona Interior","Alcalalí","Mujeres","Extranjeros","30","28","2"
"2021","Zona Interior","Beniarbeig","Totales","Total","250","188","62"
"2021","Zona Interior","Beniarbeig","Totales","Españoles","188","135","53"
"2021","Zona Interior","Beniarbeig","Totales","Extranjeros","62","53","9"
"2021","Zona Interior","Beniarbeig","Hombres","Total","121","97","24"
"2021","Zona Interior","Beniarbeig","Hombres","Españoles","92","67","25"
"2021","Zona Interior","Beniarbeig","Hombres","Extranjeros","29","30","-1"
"2021","Zona Interior","Beniarbeig","Mujeres","Total","129","91","38"
"2021","Zona Interior","Beniarbeig","Mujeres","Españoles","96","68","28"
"2021","Zona Interior","Beniarbeig","Mujeres","Extranjeros","33","23","10"
"2021","Zona Interior","Benigembla","Totales","Total","90","29","61"
"2021","Zona Interior","Benigembla","Totales","Españoles","36","21","15"
"2021","Zona Interior","Benigembla","Totales","Extranjeros","54","8","46"
"2021","Zona Interior","Benigembla","Hombres","Total","47","14","33"
"2021","Zona Interior","Benigembla","Hombres","Españoles","19","9","10"
"2021","Zona Interior","Benigembla","Hombres","Extranjeros","28","5","23"
"2021","Zona Interior","Benigembla","Mujeres","Total","43","15","28"
"2021","Zona Interior","Benigembla","Mujeres","Españoles","17","12","5"
"2021","Zona Interior","Benigembla","Mujeres","Extranjeros","26","3","23"
"2021","Zona Interior","Benidoleig","Totales","Total","195","106","89"
"2021","Zona Interior","Benidoleig","Totales","Españoles","69","68","1"
"2021","Zona Interior","Benidoleig","Totales","Extranjeros","126","38","88"
"2021","Zona Interior","Benidoleig","Hombres","Total","90","55","35"
"2021","Zona Interior","Benidoleig","Hombres","Españoles","27","35","-8"
"2021","Zona Interior","Benidoleig","Hombres","Extranjeros","63","20","43"
"2021","Zona Interior","Benidoleig","Mujeres","Total","105","51","54"
"2021","Zona Interior","Benidoleig","Mujeres","Españoles","42","33","9"
"2021","Zona Interior","Benidoleig","Mujeres","Extranjeros","63","18","45"
"2021","Zona Interior","Benimeli","Totales","Total","50","25","25"
"2021","Zona Interior","Benimeli","Totales","Españoles","45","18","27"
"2021","Zona Interior","Benimeli","Totales","Extranjeros","5","7","-2"
"2021","Zona Interior","Benimeli","Hombres","Total","24","10","14"
"2021","Zona Interior","Benimeli","Hombres","Españoles","21","8","13"
"2021","Zona Interior","Benimeli","Hombres","Extranjeros","3","2","1"
"2021","Zona Interior","Benimeli","Mujeres","Total","26","15","11"
"2021","Zona Interior","Benimeli","Mujeres","Españoles","24","10","14"
"2021","Zona Interior","Benimeli","Mujeres","Extranjeros","2","5","-3"
"2021","Zona Intermedia","Benissa","Totales","Total","1.443","888","555"
"2021","Zona Intermedia","Benissa","Totales","Españoles","500","491","9"
"2021","Zona Intermedia","Benissa","Totales","Extranjeros","943","397","546"
"2021","Zona Intermedia","Benissa","Hombres","Total","722","443","279"
"2021","Zona Intermedia","Benissa","Hombres","Españoles","248","248","0"
"2021","Zona Intermedia","Benissa","Hombres","Extranjeros","474","195","279"
"2021","Zona Intermedia","Benissa","Mujeres","Total","721","445","276"
"2021","Zona Intermedia","Benissa","Mujeres","Españoles","252","243","9"
"2021","Zona Intermedia","Benissa","Mujeres","Extranjeros","469","202","267"
"2021","Zona Costa","Poble Nou de Benitatxell","Totales","Total","764","488","276"
"2021","Zona Costa","Poble Nou de Benitatxell","Totales","Españoles","265","221","44"
"2021","Zona Costa","Poble Nou de Benitatxell","Totales","Extranjeros","499","267","232"
"2021","Zona Costa","Poble Nou de Benitatxell","Hombres","Total","354","258","96"
"2021","Zona Costa","Poble Nou de Benitatxell","Hombres","Españoles","119","121","-2"
"2021","Zona Costa","Poble Nou de Benitatxell","Hombres","Extranjeros","235","137","98"
"2021","Zona Costa","Poble Nou de Benitatxell","Mujeres","Total","410","230","180"
"2021","Zona Costa","Poble Nou de Benitatxell","Mujeres","Españoles","146","100","46"
"2021","Zona Costa","Poble Nou de Benitatxell","Mujeres","Extranjeros","264","130","134"
"2021","Zona Costa","Calp","Totales","Total","2.815","2.401","414"
"2021","Zona Costa","Calp","Totales","Españoles","845","897","-52"
"2021","Zona Costa","Calp","Totales","Extranjeros","1.970","1.504","466"
"2021","Zona Costa","Calp","Hombres","Total","1.434","1.252","182"
"2021","Zona Costa","Calp","Hombres","Españoles","405","449","-44"
"2021","Zona Costa","Calp","Hombres","Extranjeros","1.029","803","226"
"2021","Zona Costa","Calp","Mujeres","Total","1.381","1.149","232"
"2021","Zona Costa","Calp","Mujeres","Españoles","440","448","-8"
"2021","Zona Costa","Calp","Mujeres","Extranjeros","941","701","240"
"2021","Zona Interior","Castell de Castells","Totales","Total","28","20","8"
"2021","Zona Interior","Castell de Castells","Totales","Españoles","20","15","5"
"2021","Zona Interior","Castell de Castells","Totales","Extranjeros","8","5","3"
"2021","Zona Interior","Castell de Castells","Hombres","Total","12","10","2"
"2021","Zona Interior","Castell de Castells","Hombres","Españoles","9","7","2"
"2021","Zona Interior","Castell de Castells","Hombres","Extranjeros","3","3","0"
"2021","Zona Interior","Castell de Castells","Mujeres","Total","16","10","6"
"2021","Zona Interior","Castell de Castells","Mujeres","Españoles","11","8","3"
"2021","Zona Interior","Castell de Castells","Mujeres","Extranjeros","5","2","3"
"2021","Zona Costa","Dénia","Totales","Total","3.522","2.390","1.132"
"2021","Zona Costa","Dénia","Totales","Españoles","1.713","1.581","132"
"2021","Zona Costa","Dénia","Totales","Extranjeros","1.809","809","1.000"
"2021","Zona Costa","Dénia","Hombres","Total","1.782","1.146","636"
"2021","Zona Costa","Dénia","Hombres","Españoles","864","746","118"
"2021","Zona Costa","Dénia","Hombres","Extranjeros","918","400","518"
"2021","Zona Costa","Dénia","Mujeres","Total","1.740","1.244","496"
"2021","Zona Costa","Dénia","Mujeres","Españoles","849","835","14"
"2021","Zona Costa","Dénia","Mujeres","Extranjeros","891","409","482"
"2021","Zona Intermedia","Gata de Gorgos","Totales","Total","503","340","163"
"2021","Zona Intermedia","Gata de Gorgos","Totales","Españoles","246","242","4"
"2021","Zona Intermedia","Gata de Gorgos","Totales","Extranjeros","257","98","159"
"2021","Zona Intermedia","Gata de Gorgos","Hombres","Total","274","188","86"
"2021","Zona Intermedia","Gata de Gorgos","Hombres","Españoles","128","135","-7"
"2021","Zona Intermedia","Gata de Gorgos","Hombres","Extranjeros","146","53","93"
"2021","Zona Intermedia","Gata de Gorgos","Mujeres","Total","229","152","77"
"2021","Zona Intermedia","Gata de Gorgos","Mujeres","Españoles","118","107","11"
"2021","Zona Intermedia","Gata de Gorgos","Mujeres","Extranjeros","111","45","66"
"2021","Zona Intermedia","Xaló","Totales","Total","307","251","56"
"2021","Zona Intermedia","Xaló","Totales","Españoles","156","152","4"
"2021","Zona Intermedia","Xaló","Totales","Extranjeros","151","99","52"
"2021","Zona Intermedia","Xaló","Hombres","Total","163","121","42"
"2021","Zona Intermedia","Xaló","Hombres","Españoles","84","79","5"
"2021","Zona Intermedia","Xaló","Hombres","Extranjeros","79","42","37"
"2021","Zona Intermedia","Xaló","Mujeres","Total","144","130","14"
"2021","Zona Intermedia","Xaló","Mujeres","Españoles","72","73","-1"
"2021","Zona Intermedia","Xaló","Mujeres","Extranjeros","72","57","15"
"2021","Zona Costa","Xàbia/Jávea","Totales","Total","3.140","2.366","774"
"2021","Zona Costa","Xàbia/Jávea","Totales","Españoles","957","1.096","-139"
"2021","Zona Costa","Xàbia/Jávea","Totales","Extranjeros","2.183","1.270","913"
"2021","Zona Costa","Xàbia/Jávea","Hombres","Total","1.607","1.211","396"
"2021","Zona Costa","Xàbia/Jávea","Hombres","Españoles","479","547","-68"
"2021","Zona Costa","Xàbia/Jávea","Hombres","Extranjeros","1.128","664","464"
"2021","Zona Costa","Xàbia/Jávea","Mujeres","Total","1.533","1.155","378"
"2021","Zona Costa","Xàbia/Jávea","Mujeres","Españoles","478","549","-71"
"2021","Zona Costa","Xàbia/Jávea","Mujeres","Extranjeros","1.055","606","449"
"2021","Zona Intermedia","Llíber","Totales","Total","160","105","55"
"2021","Zona Intermedia","Llíber","Totales","Españoles","55","48","7"
"2021","Zona Intermedia","Llíber","Totales","Extranjeros","105","57","48"
"2021","Zona Intermedia","Llíber","Hombres","Total","81","54","27"
"2021","Zona Intermedia","Llíber","Hombres","Españoles","27","24","3"
"2021","Zona Intermedia","Llíber","Hombres","Extranjeros","54","30","24"
"2021","Zona Intermedia","Llíber","Mujeres","Total","79","51","28"
"2021","Zona Intermedia","Llíber","Mujeres","Españoles","28","24","4"
"2021","Zona Intermedia","Llíber","Mujeres","Extranjeros","51","27","24"
"2021","Zona Interior","Murla","Totales","Total","67","50","17"
"2021","Zona Interior","Murla","Totales","Españoles","37","38","-1"
"2021","Zona Interior","Murla","Totales","Extranjeros","30","12","18"
"2021","Zona Interior","Murla","Hombres","Total","33","21","12"
"2021","Zona Interior","Murla","Hombres","Españoles","18","16","2"
"2021","Zona Interior","Murla","Hombres","Extranjeros","15","5","10"
"2021","Zona Interior","Murla","Mujeres","Total","34","29","5"
"2021","Zona Interior","Murla","Mujeres","Españoles","19","22","-3"
"2021","Zona Interior","Murla","Mujeres","Extranjeros","15","7","8"
"2021","Zona Intermedia","Ondara","Totales","Total","457","437","20"
"2021","Zona Intermedia","Ondara","Totales","Españoles","310","334","-24"
"2021","Zona Intermedia","Ondara","Totales","Extranjeros","147","103","44"
"2021","Zona Intermedia","Ondara","Hombres","Total","235","237","-2"
"2021","Zona Intermedia","Ondara","Hombres","Españoles","148","181","-33"
"2021","Zona Intermedia","Ondara","Hombres","Extranjeros","87","56","31"
"2021","Zona Intermedia","Ondara","Mujeres","Total","222","200","22"
"2021","Zona Intermedia","Ondara","Mujeres","Españoles","162","153","9"
"2021","Zona Intermedia","Ondara","Mujeres","Extranjeros","60","47","13"
"2021","Zona Interior","Orba","Totales","Total","285","182","103"
"2021","Zona Interior","Orba","Totales","Españoles","126","103","23"
"2021","Zona Interior","Orba","Totales","Extranjeros","159","79","80"
"2021","Zona Interior","Orba","Hombres","Total","142","79","63"
"2021","Zona Interior","Orba","Hombres","Españoles","58","41","17"
"2021","Zona Interior","Orba","Hombres","Extranjeros","84","38","46"
"2021","Zona Interior","Orba","Mujeres","Total","143","103","40"
"2021","Zona Interior","Orba","Mujeres","Españoles","68","62","6"
"2021","Zona Interior","Orba","Mujeres","Extranjeros","75","41","34"
"2021","Zona Interior","Parcent","Totales","Total","84","87","-3"
"2021","Zona Interior","Parcent","Totales","Españoles","35","50","-15"
"2021","Zona Interior","Parcent","Totales","Extranjeros","49","37","12"
"2021","Zona Interior","Parcent","Hombres","Total","40","42","-2"
"2021","Zona Interior","Parcent","Hombres","Españoles","17","23","-6"
"2021","Zona Interior","Parcent","Hombres","Extranjeros","23","19","4"
"2021","Zona Interior","Parcent","Mujeres","Total","44","45","-1"
"2021","Zona Interior","Parcent","Mujeres","Españoles","18","27","-9"
"2021","Zona Interior","Parcent","Mujeres","Extranjeros","26","18","8"
"2021","Zona Intermedia","Pedreguer","Totales","Total","818","481","337"
"2021","Zona Intermedia","Pedreguer","Totales","Españoles","506","323","183"
"2021","Zona Intermedia","Pedreguer","Totales","Extranjeros","312","158","154"
"2021","Zona Intermedia","Pedreguer","Hombres","Total","407","232","175"
"2021","Zona Intermedia","Pedreguer","Hombres","Españoles","250","153","97"
"2021","Zona Intermedia","Pedreguer","Hombres","Extranjeros","157","79","78"
"2021","Zona Intermedia","Pedreguer","Mujeres","Total","411","249","162"
"2021","Zona Intermedia","Pedreguer","Mujeres","Españoles","256","170","86"
"2021","Zona Intermedia","Pedreguer","Mujeres","Extranjeros","155","79","76"
"2021","Zona Intermedia","Pego","Totales","Total","460","334","126"
"2021","Zona Intermedia","Pego","Totales","Españoles","313","259","54"
"2021","Zona Intermedia","Pego","Totales","Extranjeros","147","75","72"
"2021","Zona Intermedia","Pego","Hombres","Total","233","165","68"
"2021","Zona Intermedia","Pego","Hombres","Españoles","161","124","37"
"2021","Zona Intermedia","Pego","Hombres","Extranjeros","72","41","31"
"2021","Zona Intermedia","Pego","Mujeres","Total","227","169","58"
"2021","Zona Intermedia","Pego","Mujeres","Españoles","152","135","17"
"2021","Zona Intermedia","Pego","Mujeres","Extranjeros","75","34","41"
"2021","Zona Interior","el Ràfol d'Almúnia","Totales","Total","111","58","53"
"2021","Zona Interior","el Ràfol d'Almúnia","Totales","Españoles","37","37","0"
"2021","Zona Interior","el Ràfol d'Almúnia","Totales","Extranjeros","74","21","53"
"2021","Zona Interior","el Ràfol d'Almúnia","Hombres","Total","51","33","18"
"2021","Zona Interior","el Ràfol d'Almúnia","Hombres","Españoles","18","19","-1"
"2021","Zona Interior","el Ràfol d'Almúnia","Hombres","Extranjeros","33","14","19"
"2021","Zona Interior","el Ràfol d'Almúnia","Mujeres","Total","60","25","35"
"2021","Zona Interior","el Ràfol d'Almúnia","Mujeres","Españoles","19","18","1"
"2021","Zona Interior","el Ràfol d'Almúnia","Mujeres","Extranjeros","41","7","34"
